date,id,mood_avg,utilities_avg,social_avg,arousal_avg,screen_avg,office_avg,call_avg,other_avg,valence_avg,unknown_avg,sms_avg,finance_avg,builtin_avg,communication_avg,activity_avg,weather_avg,entertainment_avg,game_avg,travel_avg,month,day,day_of_week
2014-05-02,AS14.27,7.2,4.063,66.821875,-1.0,40.68481607546752,9.071,1.0,15.167333333333334,0.6,106.02925,0.0,22.648636363636363,6.29046923076923,42.76,0.1194444444444444,12.076,102.27333333333333,51.2906,36.207,5,2,4
2014-05-02,AS14.28,6.8,12.8895,50.29819642857143,-0.5,67.8084615432299,9.071,1.0,31.207285714285717,1.0,84.101,0.0,5.023,14.701601503759395,30.817070588235293,0.0822636340373376,12.076,54.501,101.4745,30.166,5,2,4
2014-05-02,AS14.30,8.0,10.333166666666669,57.93213333333333,-1.0,150.24006086225086,9.071,1.0,10.040142857142856,1.0,11.042,0.0,14.666777777777778,8.758335570469798,67.20428571428572,0.1358767084244923,12.076,253.06517857142856,178.118,34.3746,5,2,4
2014-05-02,AS14.31,7.0,38.998090909090905,53.84807142857143,1.0,126.3170270275425,12.068,1.0,7.57075,1.0,11.042,1.0,26.08,11.195043209876545,38.13710769230769,0.227085562427016,12.076,8.78188888888889,178.118,45.2375,5,2,4
2014-05-02,AS14.32,7.25,38.998090909090905,53.84807142857143,-0.25,51.74275715691703,12.068,1.0,8.052,0.0,11.042,0.0,26.08,18.29309375,48.43923913043478,0.0936471840702361,12.076,9.614354430379748,178.118,44.9775,5,2,4
2014-05-03,AS14.01,8.0,31.40125,22.84466666666667,-0.2,109.1471466763814,12.068,0.0,8.113800000000001,1.0,30.102,1.0,37.039125,9.657141025641026,74.42255737704917,0.071740884895172,12.076,125.5431818181818,178.118,143.631,5,3,5
2014-05-03,AS14.03,7.75,11.342,22.84466666666667,-0.4,72.86568627637978,12.068,1.0,6.015666666666666,1.0,15.146,0.0,37.039125,45.873250000000006,16.50192857142857,0.1389189314363011,12.076,33.302910000000004,178.118,18.12725,5,3,5
2014-05-03,AS14.05,6.75,9.075,35.88695,0.25,64.05605171055632,12.068,1.0,6.566222222222223,1.0,30.64514285714285,1.0,37.039125,25.78942105263158,52.306680851063824,0.0544708514885384,12.076,3.505042553191489,178.118,18.12725,5,3,5
2014-05-03,AS14.06,6.25,9.075,49.4587,-0.75,43.83709090406246,123.711,0.0,12.647833333333333,0.0,30.64514285714285,0.0,37.039125,2.0045,34.31403448275862,0.2202587145969499,12.076,3.5571060606060607,178.118,18.12725,5,3,5
2014-05-03,AS14.07,5.666666666666667,9.075,109.0,-0.6666666666666666,74.90874998768172,123.711,1.0,9.34375,0.0,30.64514285714285,0.0,37.039125,10.742814814814814,14.70535,0.0756944444444444,12.076,151.789,178.118,18.12725,5,3,5
2014-05-03,AS14.08,7.4,11.0535,36.430416666666666,0.4,44.16289999485014,123.711,0.0,6.104499999999999,1.0,6.071,0.0,37.039125,7.246833333333334,47.23107142857143,0.2218137298647595,12.076,151.789,178.118,18.12725,5,3,5
2014-05-03,AS14.09,7.75,11.0535,36.430416666666666,0.25,44.16289999485014,123.711,0.0,6.104499999999999,0.75,6.071,0.0,37.039125,7.246833333333334,47.23107142857143,0.2218137298647595,12.076,151.789,178.118,18.12725,5,3,5
2014-05-03,AS14.12,5.6,7.558,59.61486486486486,-0.4,44.274455297284,35.1745,1.0,9.5386,0.2,6.071,1.0,17.383666666666667,14.017084577114426,35.61344444444445,0.085140097498809,12.076,33.86678571428571,178.118,1.026,5,3,5
2014-05-03,AS14.13,7.25,7.558,9.862285714285717,-0.75,4.6271333376566535,35.1745,0.0,9.5386,1.0,6.071,0.0,17.383666666666667,3.222909090909091,1.095,0.085140097498809,12.076,33.86678571428571,178.118,1.026,5,3,5
2014-05-03,AS14.14,6.8,7.558,21.135,0.2,34.709700012207044,35.1745,0.0,13.2584,1.0,6.071,0.0,17.383666666666667,14.81930303030303,19.58,0.0038194444444444,12.076,33.86678571428571,178.118,1.026,5,3,5
2014-05-03,AS14.15,6.8,7.558,14.115,0.2,97.50450003147137,35.1745,1.0,15.069,0.2,6.071,1.0,17.383666666666667,15.2184375,78.05725,0.0714285714285715,12.076,33.86678571428571,178.118,1.026,5,3,5
2014-05-03,AS14.17,7.25,9.029,63.61630434782609,-1.0,41.63192207782297,35.1745,1.0,7.358166666666666,1.0,6.071,1.0,17.383666666666667,6.597854166666667,26.655725,0.3363385812828156,12.076,80.8255,178.118,1758.0193333333334,5,3,5
