date,id,mood_avg,utilities_avg,social_avg,arousal_avg,screen_avg,office_avg,call_avg,other_avg,valence_avg,unknown_avg,sms_avg,finance_avg,builtin_avg,communication_avg,activity_avg,weather_avg,entertainment_avg,game_avg,travel_avg,month,day,day_of_week
2014-03-21,AS14.17,7.4,,70.77939130434783,0.8,90.14679309417454,9.841199999999999,0.0,9.032399999999999,1.0,,0.0,,419.3917826086957,126.76647272727273,0.16797442845445734,,199.40485714285714,,,3,21,4
2014-03-21,AS14.19,4.666666666666667,,5.037,0.6666666666666666,385.1698888937633,,1.0,29.26725,0.6666666666666666,,0.0,,64.27664516129032,350.43492857142854,0.10965501792114701,,,,,3,21,4
2014-03-21,AS14.20,7.0,,,0.25,30.0939998626709,,0.0,,0.25,,0.0,,30.088,,,,,,,3,21,4
2014-03-21,AS14.30,7.8,9.690555555555555,168.5434,-0.4,100.26187754407218,,1.0,66.96757142857143,1.2,15.45,1.0,,7.811123966942149,34.162725274725275,0.21225946811473126,,214.10430000000002,,,3,21,4
2014-03-22,AS14.01,6.4,39.207,36.636,0.6,47.61365115919778,,1.0,14.020428571428571,0.5,,1.0,7.025333333333333,7.781159574468085,51.697062499999994,0.23688021923995814,,46.662,,37.305,3,22,5
2014-03-22,AS14.02,6.5,,10.754394736842107,-1.0,35.13686112452438,,1.0,10.801,-0.5,,1.0,,9.019934579439251,21.79124705882353,0.44604368683290135,,36.82838888888889,,20.01582051282051,3,22,5
2014-03-22,AS14.03,7.8,4.35,,0.8,36.7157916724682,,1.0,14.869333333333332,1.0,,1.0,,12.686526315789473,13.099857142857143,0.1913883086450861,,53.63731506849315,,24.07785714285714,3,22,5
2014-03-22,AS14.05,3.75,7.036,,-2.0,36.860816318161646,,0.0,10.73190909090909,-1.0,,0.0,,6.5205,37.881689655172416,0.018560992335206163,,16.048025000000003,,,3,22,5
2014-03-22,AS14.07,6.0,,116.87118181818182,-0.4,81.62830370797055,,0.0,71.54400000000001,0.0,114.432,0.0,,15.005485714285715,38.89967272727273,,,309.7326666666667,,307.123,3,22,5
2014-03-22,AS14.08,6.4,16.075,37.72975,-0.4,41.26638096854799,,0.0,6.165285714285714,0.8,,0.0,,3.5189999999999997,173.16088,0.022231454452349513,,,,89.938,3,22,5
2014-03-22,AS14.09,7.0,1.003,61.284000000000006,0.0,52.87911236687992,4.436333333333333,0.0,18.378875,0.6666666666666666,,0.0,,21.294285714285714,41.3393076923077,0.06284722222222221,3.02,28.613447204968946,,64.43900000000001,3,22,5
2014-03-22,AS14.13,8.4,,38.51923529411765,1.4,76.0997345668298,,0.0,23.7234,1.6,,0.0,,21.525976744186046,44.1159274611399,0.09397349961866085,,67.16714705882353,,,3,22,5
2014-03-22,AS14.14,5.8,4.044333333333333,35.13360377358491,-0.6,63.083335051831504,,0.0,39.656749999999995,0.0,,0.0,46.834666666666664,18.44020512820513,53.908433333333335,0.09600046671698097,,35.568705882352944,,,3,22,5
2014-03-22,AS14.15,7.0,,,-0.4,51.22757148742676,,0.0,22.17,1.0,,0.0,,25.5808,40.255,0.0710591929079324,,,,,3,22,5
2014-03-22,AS14.16,6.5,,15.412,0.5,231.15819997787474,,1.0,10.077,0.75,,1.0,,7.947636363636363,37.9042,0.06677041257209454,,46.721000000000004,,,3,22,5
2014-03-22,AS14.17,7.4,17.126,58.95165217391304,0.4,67.94000000845297,,0.0,23.9475,0.8,,0.0,,32.6534262295082,107.2595806451613,0.1927695875539844,,277.75966666666665,,21.57466666666667,3,22,5
2014-03-22,AS14.19,6.6,,35.8065,-1.4,55.3028953546702,,1.0,32.001999999999995,0.4,,0.0,,33.78969791666667,40.95351111111111,0.08657926861241298,,,,,3,22,5
