mood_avg,utilities_avg,social_avg,arousal_avg,screen_avg,office_avg,call_avg,other_avg,valence_avg,unknown_avg,sms_avg,finance_avg,builtin_avg,communication_avg,activity_avg,weather_avg,entertainment_avg,game_avg,travel_avg,mood_avg_next
7.223611111111111,13.062,33.49183333333334,0.2597222222222222,55.06653335889177,17.086,0.4166666666666667,26.106875,1.1013888888888888,25.749571428571425,0.25,8.038399999999998,14.101,47.864666666666665,0.16806841495032573,3.02,36.754,31.646999999999995,116.12227272727272,7.066666666666666
7.234722222222222,13.062,33.49183333333334,0.14861111111111114,55.06653335889177,17.086,0.25,26.106875,0.8736111111111112,25.749571428571425,0.3333333333333333,8.038399999999998,14.101,47.864666666666665,0.16806841495032573,3.02,36.754,31.646999999999995,116.12227272727272,6.4
7.106944444444444,13.062,33.49183333333334,0.12638888888888888,55.06653335889177,17.086,0.16666666666666666,26.106875,0.8013888888888889,25.749571428571425,0.3333333333333333,8.038399999999998,14.101,47.864666666666665,0.16806841495032573,3.02,36.754,31.646999999999995,116.12227272727272,6.7
7.019444444444445,13.062,33.49183333333334,0.20138888888888892,55.06653335889177,17.086,0.08333333333333333,26.106875,0.7888888888888889,25.749571428571425,0.25,8.038399999999998,14.101,47.864666666666665,0.16806841495032573,3.02,36.754,31.646999999999995,116.12227272727272,7.2125
6.979861111111112,13.062,51.06685416666667,0.01597222222222224,53.571921316561834,17.086,0.16666666666666666,28.683965624999995,0.7659722222222222,25.749571428571425,0.25,8.038399999999998,13.046602777777778,46.38744191919192,0.16806841495032573,3.02,36.754,31.646999999999995,116.12227272727272,7.516666666666667
7.015972222222222,12.081314814814816,51.979617025335784,-0.03541666666666666,54.1509760944991,17.086,0.25,33.4659389531893,0.80625,25.749571428571425,0.3611111111111111,8.038399999999998,13.024099643771669,42.93127571969697,0.16806841495032573,3.02,37.69513205128205,31.646999999999995,112.3068297258297,6.375
6.878472222222222,11.62585648148148,71.488739247558,0.002083333333333335,53.5304986873565,17.086,0.25,32.22006862762179,0.6840277777777777,24.572592857142855,0.47222222222222215,8.038399999999998,13.586920002318115,41.31575791047988,0.16806841495032568,3.02,40.17142451354792,31.646999999999995,105.31998268398269,6.472222222222222
6.779398148148148,11.38723148148148,71.73848341967128,-0.09189814814814812,55.8625043506348,18.647111111111112,0.3333333333333333,31.32473979338342,0.6418981481481482,24.33619206349206,0.4444444444444444,9.879,14.543895364861678,42.078082864472826,0.16806841495032568,3.02,45.22694016300019,31.647000000000002,97.0694531024531,6.391666666666667
6.778009259259259,10.2585,115.14737865776654,-0.13912037037037037,55.02499596344028,21.769333333333332,0.3888888888888889,29.185449545798885,0.6446759259259259,20.633596825396825,0.38888888888888884,11.9711,14.395760216027865,45.27289889318096,0.1505687642057297,3.02,54.52914606577796,31.647000000000002,87.555240981241,7.1499999999999995
6.8530092592592595,10.655097222222222,112.68104915384576,-0.17106481481481484,57.51613854792715,26.45266666666667,0.5,28.825123254678573,0.6835648148148148,17.520709920634918,0.4444444444444444,14.3147,14.10448906722403,49.255302442927785,0.14053004542199074,3.02,86.62081655692128,31.647000000000002,76.08086219336221,6.992857142857143
6.816402116402116,9.772573412698412,96.97497144220556,-0.09338624338624336,60.416709754362905,46.382,0.4880952380952381,27.93035108205952,0.6791005291005291,17.46493214285714,0.40873015873015867,15.108686363636364,15.085552784588367,49.68713092997147,0.1252531907281029,3.02,99.6070129854927,31.647000000000002,61.31934784000722,6.616666666666667
6.666402116402115,9.614758597883599,98.36791006669377,-0.05394179894179894,62.993612524578786,81.55733333333335,0.4880952380952381,21.53863726241723,0.5938227513227513,95.2962119047619,0.3976190476190476,14.353059090909092,22.510080331994363,52.74562656061523,0.11442454166966626,3.02,111.3892619948167,31.647000000000002,54.08193256639195,6.934444444444444
6.7596428571428575,9.870532980599647,80.16285283202829,-0.042552910052910044,70.57905459337341,80.71882444444445,0.5158730158730159,22.536779342629742,0.6712301587301588,94.75659523809524,0.3642857142857143,29.16315909090909,27.184331402173857,57.607297398403375,0.10529225520943612,3.02,113.94120404613601,48.90354166666666,51.41928799984738,6.728125
6.802293320105819,10.256814497693666,82.6329919493323,0.05524801587301587,70.99248182716956,77.04943555555556,0.48462301587301587,23.126269147061123,0.6965195105820107,98.08944270833335,0.36081349206349206,33.373922979797975,26.682408629053153,57.71643247062932,0.10104098182810495,3.02,116.2598214333541,83.416625,74.98881738018925,7.002941176470588
6.90417240507314,10.793433724273186,43.96566742917565,0.06570553221288516,77.74930897615081,77.82946333333334,0.4976949112978524,28.470067753974238,0.7461927131963897,101.16456721813726,0.42127100840336135,32.97821464646464,27.300121002628867,58.214060764342605,0.1081053896840945,30.234975490196078,111.72671224992168,135.18625,68.65079144604202,6.783333333333333
6.8430612939620294,11.360822613162073,51.374175954030136,0.012619112459798737,77.68931328713875,74.21740932098766,0.4699171335200747,29.193552892655372,0.6870877749247848,111.74251410365916,0.40275248988484286,31.378266961279454,28.612477837534566,52.844058279430016,0.10839075717778242,32.24330882352941,83.01439262103787,204.21241666666666,72.76044256486917,6.769444444444444
6.80582584422658,11.901027585350382,51.16541768790116,-0.019920570079883803,79.61713330019391,89.22616170594837,0.4725626361655773,27.967014794314718,0.6373082334785766,112.61420050136638,0.4106889978213508,32.71992102974186,29.545512531932108,54.02591025856035,0.11284085847065944,34.64547549019608,82.08800843672127,218.2371388888889,75.79726331553054,6.933333333333334
6.858603622004357,13.979255980412105,52.8637047567404,-0.036679829339143065,83.64386753857032,69.89927281705948,0.5095996732026143,29.66209315444946,0.6443452705156136,32.38516462173674,0.39402233115468405,40.79416064814814,22.189154045927264,53.602331296747934,0.11980748193409031,35.15664215686274,82.42138412169457,220.45855555555556,81.16200657289046,6.92017543859649
